y,x,twi,tri,spi,slope,water_distance,profile_curvature,plan_curvature,ndvi_2019,hillshade,geologia,dusaf,aspect,dtm_milan,geo_0,geo_1,geo_2,geo_3,geo_4,geo_5,geo_6,lc_11,lc_12,lc_14,lc_21,lc_22,lc_23,lc_31,lc_32,lc_33,lc_41,lc_51,flooded
5020162.5,492497.5,5.817646,0.909084,-9.506715,4.2529726,102.95631,0.80030996,-1.2396986,0.83378345,179.0,0,31,221.7566,82.652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5021877.5,491292.5,12.745811,0.46093863,3.4344842,0.54687166,160.3122,1.1793299,-0.73268795,0.8498829,179.0,0,31,158.81091,86.056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5037082.5,481997.5,6.969609,0.6802192,0.16114117,2.6909804,318.47293,0.8997339,-0.49623165,0.8357367,182.0,0,31,235.05026,120.578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5019167.5,493987.5,13.493156,0.35690385,5.21337,0.91340744,113.137085,0.13362584,-0.6263534,0.81553644,180.0,0,31,221.31386,79.748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5032242.5,485442.5,5.415389,4.819778,2.8139398,18.447184,33.54102,10.419532,-2.9484797,0.13777027,194.0,0,51,248.83719,107.295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0
5024442.5,488967.5,9.461067,0.09034656,-13.150135,0.11147386,87.32124,-0.2049942,0.26699066,0.8268261,181.0,0,31,249.71744,93.319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5033562.5,484812.5,8.098928,0.27752525,-0.9681785,0.8704407,11.18034,0.35960397,0.11961373,0.8115424,181.0,0,31,32.77395,112.305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5033112.5,537127.5,8.6369295,0.11547087,-12.325997,0.2541494,125.39936,-0.13828929,0.16786306,0.7203716,181.0,0,21,347.13022,91.366135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
5033567.5,537792.5,6.143506,4.72625,3.2897904,15.0253105,142.21463,-10.606101,2.4064717,0.792189,218.0,0,31,292.6391,95.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.0
5042507.5,477862.5,10.689463,0.38660038,1.6882734,0.6526782,10.0,1.2586068,-0.6652823,0.8313315,183.0,0,31,316.96484,134.281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5015297.5,495987.5,10.599197,4.1288915,7.4335113,11.624831,5.0,12.03589,-5.156127,0.8395838,166.0,0,31,63.09247,71.848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5040827.5,540607.5,6.4919677,0.9125304,0.63878196,4.3334894,46.09772,0.098364346,0.12500618,0.7674648,194.0,0,31,319.65518,113.45435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.0
5013987.5,498022.5,8.962369,0.87047213,1.7518656,1.6514968,30.413815,2.0968056,0.65280527,0.792358,183.0,0,31,10.491035,69.501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5020942.5,491457.5,8.216649,0.6193777,0.01269349,1.160591,15.811388,1.4792569,-1.5566928,0.8310903,178.0,0,31,93.32693,85.174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5041687.5,541227.5,9.627437,0.13311301,-1.398094,0.28316385,183.3712,0.10226586,-0.39068457,0.56618613,181.0,0,14,358.31036,116.746315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
5024682.5,488467.5,6.234846,2.8474953,-9.923914,2.8051512,25.0,-9.149678,0.08631467,0.84973085,186.0,0,31,264.52466,95.055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5017992.5,495742.5,6.5593696,0.7094108,-10.248438,2.0285387,50.0,-2.2582636,0.5897588,0.8696435,187.0,0,31,297.0353,77.149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5021877.5,491527.5,7.16901,0.3205377,-10.858078,1.1029289,45.0,-0.7099035,0.44210458,0.8294931,182.0,0,31,257.5527,86.304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5040072.5,478337.5,8.787795,0.22738351,0.1346878,0.87417424,148.40822,-0.26822123,-0.27627787,0.6795979,179.0,0,31,186.77109,131.935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5014857.5,496757.5,7.382949,0.2506038,-11.072017,0.89054084,53.851646,0.27761784,-0.40243587,0.8192717,181.0,0,31,242.19733,72.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5020027.5,492652.5,7.7398496,0.35524955,-0.60909903,1.2463796,47.434162,0.694699,0.058743175,0.83855027,179.0,0,31,198.14523,82.746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5028387.5,486957.5,10.84585,0.23929596,0.79572326,0.39074314,105.948105,0.23402844,-0.76597154,0.8264,182.0,0,31,276.52637,101.058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5038242.5,514982.5,6.9223795,0.33576697,-10.611447,1.4113139,630.01984,-0.66031545,0.13561349,0.1106529,183.0,1,11,252.51949,127.241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5021077.5,491302.5,7.138646,0.5644316,-0.007896067,2.2729514,69.641945,0.34683645,0.1467632,0.827154,179.0,0,31,216.39435,85.909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5013197.5,499137.5,8.588062,0.39408737,0.334421,1.0673933,25.0,0.20001373,-1.0000595,0.837537,179.0,0,32,78.38684,68.826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0
5024382.5,488067.5,12.040887,0.53064936,3.2222362,0.7011779,161.01242,1.6576484,-1.5023857,0.20806044,179.0,0,33,191.90816,91.601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5033292.5,537332.5,11.124887,0.6458878,2.4515443,0.76008594,46.09772,0.284892,-1.9263202,0.773216,179.0,0,21,188.36588,89.60791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
5037837.5,481897.5,8.318731,0.11645924,-12.007799,0.3493641,38.078865,0.0315101,0.35554576,0.6286438,180.0,0,33,148.06985,121.828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5041167.5,477927.5,7.1226754,0.2545605,-10.811744,1.1552213,38.078865,0.0786916,0.16658223,0.03722917,181.0,0,33,34.59315,130.566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5038687.5,515307.5,6.347186,0.5802245,-10.036255,2.5074792,246.22145,-1.0688436,0.13104649,0.2698073,174.0,1,12,105.49675,128.008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037072.5,482277.5,6.8808985,0.35057,-10.569966,1.4710625,72.11102,-0.26441976,0.6155851,0.8091794,176.0,0,31,153.46387,121.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5039247.5,515637.5,7.8513293,0.7194796,-11.540398,0.5575193,310.6445,-0.62039167,1.6636049,0.17552537,181.0,1,12,36.217613,129.313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5040052.5,514927.5,7.881737,0.2963089,-0.75098705,1.0815487,270.41635,-0.25220546,-0.6160971,0.14450867,178.0,1,11,161.46986,132.876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5015402.5,496487.5,7.5079794,0.3494597,-11.197047,0.7858893,26.925823,0.85650355,-0.11145303,0.8598004,181.0,0,41,237.3538,72.896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2000.0
5016627.5,495877.5,7.483903,1.6837792,1.4385799,3.2169795,0.0,4.122406,-4.045624,0.6971581,184.0,0,32,246.51353,73.169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0
5013277.5,498677.5,8.080648,0.14967267,-11.769717,0.4432746,57.008774,-0.21704488,-0.18106465,0.26581988,179.0,0,33,139.9803,69.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5026287.5,488222.5,7.4396033,0.4195535,-11.128672,0.8414973,52.201534,-1.0392214,1.2328123,0.083008714,178.0,0,33,113.686295,95.317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5018167.5,495557.5,7.6423,0.24494745,-11.3313675,0.68712103,32.01562,-0.79738176,0.7185484,0.7559961,181.0,0,23,227.0236,82.673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0
5021757.5,489492.5,9.097274,1.166506,3.8172624,4.1627,30.413815,-2.3354497,2.3004756,0.029589707,179.0,0,33,219.48059,87.297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5037102.5,514832.5,8.618001,1.1355625,2.3193765,2.5883145,516.16376,-0.2404901,1.6394538,0.106752604,185.0,1,12,262.0842,123.687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5014877.5,496432.5,6.1607227,1.0230956,-9.849792,3.0205925,14.142136,-0.47393093,3.1260142,0.85255677,171.0,0,31,114.60932,72.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5021487.5,491012.5,8.89022,0.66214955,2.430149,2.3660493,118.004234,-0.5409395,0.65501386,0.82278806,187.0,0,31,295.55817,85.201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5019412.5,493252.5,7.705262,0.21167257,-11.39433,0.6451959,136.47343,-0.026915679,0.22113119,0.83387494,180.0,0,31,205.3689,81.911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5037452.5,482852.5,10.149039,0.5183412,1.3383828,0.72830075,91.787796,0.85993785,-0.5040453,0.68971914,180.0,0,31,67.56768,120.509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5021647.5,489612.5,9.182854,0.27975544,-12.871922,0.147231,61.846584,-0.375463,0.624598,0.24565756,181.0,0,33,10.659363,85.869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000.0
5039717.5,515822.5,11.482666,0.57224125,4.3467255,1.6236058,480.4165,1.4171106,-0.3069495,0.24799444,184.0,1,11,261.07162,130.732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5019982.5,492797.5,14.07831,3.8767457,8.840286,4.1689954,5.0,12.755244,-2.612737,0.8204102,170.0,0,31,173.34271,80.733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5037367.5,482717.5,6.6920958,0.45187023,-10.381164,1.7765734,58.309517,-0.38621485,0.3338169,0.618808,175.0,0,31,115.6965,120.981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5015277.5,495932.5,5.261577,1.9156295,-8.950647,7.3887663,55.9017,4.9703403,-2.5097013,0.8306205,182.0,0,31,232.0628,74.307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5021922.5,490077.5,11.9133835,0.29495707,3.9877667,1.0939521,57.008774,-0.40711206,0.59288794,0.83940315,181.0,0,31,224.0433,86.528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5020907.5,490932.5,7.3135943,0.70553994,-11.002663,0.95448446,302.20026,-0.9541445,-0.1861086,0.033951912,181.0,0,12,242.66635,85.887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
5021307.5,490457.5,6.344901,0.7649783,-10.033969,2.5132084,185.0,-1.4475176,1.22451,0.8111082,176.0,0,31,188.58109,86.842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5038722.5,479382.5,6.550989,0.6027505,-10.240057,2.045595,221.4159,-0.78268015,1.0173687,0.625969,177.0,0,32,196.76009,127.565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0
5025182.5,488817.5,7.6385427,0.43918824,-11.327611,0.6897072,22.36068,-0.880657,1.2793772,0.74776953,182.0,0,31,16.778893,95.444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5033997.5,484482.5,6.464734,0.61501527,-10.153802,2.2296934,25.495098,-0.12184354,-0.5538809,0.5680906,178.0,0,21,65.57286,113.505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
5033932.5,537557.5,8.811518,0.06587034,-12.500586,0.2134358,14.142136,-0.12463622,-0.014589829,0.80176914,181.0,0,31,312.7923,92.89828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.0
5029212.5,486827.5,6.187872,1.4612024,-9.876941,2.939833,29.154758,-4.271457,1.4406096,0.8388832,180.0,0,31,47.64323,103.007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5038767.5,515717.5,6.019989,0.93510044,-9.709058,3.4760134,133.13527,-1.7716364,-0.8956292,0.39703748,185.0,1,11,249.84935,127.888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5034007.5,538237.5,8.570152,0.40655008,1.6050873,1.9012166,172.69916,0.0,-0.0,0.7879877,175.0,0,31,109.48941,94.4923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.0
5021657.5,490482.5,6.6996813,0.51726335,-10.388749,1.7631569,89.44272,-1.0250347,0.89497876,0.8052486,179.0,0,31,209.75157,87.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5043347.5,478012.5,6.1289654,0.7927849,-9.818034,3.1178691,11.18034,-1.034654,1.1331927,0.86996484,185.0,0,31,18.682632,139.704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5048272.5,512197.5,8.8252125,0.22969262,0.60809284,1.0525501,50.990196,-0.16460034,-0.08067701,0.5742972,184.0,1,12,287.7412,174.439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5014062.5,499097.5,5.3938904,2.3065765,-9.08296,6.4813867,11.18034,-5.2860785,0.6699763,0.87082213,192.0,0,32,5.5432816,70.856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0
5023112.5,489407.5,9.306379,0.32756212,0.5323893,0.7806888,58.5235,1.0032316,-0.59671336,0.79836345,179.0,0,31,188.54886,90.244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5026527.5,488097.5,7.715163,0.3291173,-11.404231,0.6388397,5.0,-1.0813738,0.96656936,-0.020562796,183.0,0,51,307.8963,95.617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0
5039152.5,514867.5,11.442621,1.6659683,7.397984,7.547446,329.621,-1.1741706,0.7818841,0.2639355,168.0,1,12,196.3276,129.787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038647.5,480237.5,6.675565,0.5933437,-10.364633,1.8061674,232.6478,-1.4753153,1.8006246,0.7906945,182.0,0,31,32.56773,125.157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5039522.5,478717.5,8.86131,0.4049262,0.9774583,1.2182331,149.16434,0.4008207,-0.9992648,0.8367347,181.0,0,31,40.99371,128.519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5038757.5,479492.5,8.554075,0.08731251,-12.243143,0.27610326,235.47823,0.19502093,0.04301288,0.51857585,181.0,0,21,327.70135,127.127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
5026727.5,487997.5,18.185438,0.05695063,5.4294767,0.097337835,135.83078,0.15501772,0.18703066,0.20426525,180.0,0,51,122.97641,95.649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0
5013917.5,498062.5,18.866505,0.36285925,11.105303,1.1824434,7.071068,-0.257625,-0.10564749,0.8215734,180.0,0,31,50.605244,69.406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5014757.5,497192.5,6.101211,0.7914471,-9.790279,3.2054348,11.18034,-0.3604322,0.9236254,0.8020521,180.0,0,51,48.546726,71.134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000.0
5021042.5,490607.5,6.3215995,3.4867628,3.1116998,12.66039,413.8236,6.8564987,-4.015541,0.75875103,181.0,0,31,231.71574,84.366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
5033062.5,537567.5,8.468959,0.26090917,0.4535238,1.202366,33.54102,0.008114738,-0.013278084,0.81320316,178.0,0,21,189.08124,90.61428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
5040757.5,514887.5,7.7412353,0.1655994,-11.430304,0.62240034,93.40771,0.22105737,-0.26295143,0.45521602,181.0,1,11,21.610123,136.431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0
5027067.5,488007.5,9.498577,0.14988594,-13.187645,0.10736996,75.16648,-0.4603303,0.26769704,0.45517984,181.0,0,32,316.1052,97.747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0
5019152.5,494407.5,5.806401,2.0794103,1.3243467,8.553845,18.027756,-2.438501,0.63349015,0.7962131,194.0,0,31,11.096657,78.512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0
