y,x,twi,tri,spi,slope,water_distance,profile_curvature,plan_curvature,ndvi_2019,hillshade,geologia,dusaf,aspect,dtm_milan,geo_0,geo_1,geo_2,geo_3,geo_4,geo_5,geo_6,lc_11,lc_12,lc_14,lc_21,lc_22,lc_23,lc_31,lc_32,lc_33,lc_41,lc_51,flooded
5038377.5,515737.5,9.075885,0.3067359,-12.764953,0.1638532,80.0,-0.43325633,0.9628008,0.34950072,181.0,1,11,354.97995,126.914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038472.5,515047.5,7.307098,0.27662516,-10.996165,0.96070445,579.8276,-0.36677843,0.3971681,0.45637923,178.0,1,11,112.434586,127.683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038787.5,515427.5,7.2003593,0.7613663,-0.069609314,2.1370509,96.17692,0.53640234,-0.06754054,0.33508125,177.0,1,12,71.928825,128.201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037622.5,515702.5,8.478348,0.52267843,-12.167417,0.2978235,29.154758,-2.4006355,0.44329762,0.2403162,180.0,1,11,59.976616,125.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039217.5,514722.5,8.606529,0.18879138,-0.37718675,0.78593844,470.0,0.18637888,-0.04964407,0.2465374,178.0,1,12,134.70258,130.769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038567.5,515177.5,14.629362,0.27590942,5.444956,0.5807882,419.3149,0.22520536,-0.6228476,0.15818736,180.0,1,12,56.471394,127.696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038972.5,515272.5,7.247493,0.43476936,-10.936561,1.0196961,66.70832,-0.37908155,0.89698046,0.37638283,178.0,1,11,153.28998,129.481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038642.5,514897.5,10.734722,0.22005174,2.602565,0.9980173,531.06024,0.1172828,-0.32674795,0.5360114,180.0,1,11,217.06462,128.754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037742.5,514982.5,6.8393764,0.3683003,-10.528444,1.5334008,575.7821,-0.32630008,-0.07828372,0.11462451,176.0,1,12,114.02649,125.815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5045427.5,512757.5,9.101981,0.1344865,-12.791049,0.15963247,20.615528,-0.38889703,0.53523624,0.68432385,181.0,1,21,21.055534,159.044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039232.5,514927.5,6.430962,0.5437678,-10.12003,2.3061993,265.0,0.32929647,0.48536336,0.23920053,174.0,1,12,113.2536,131.031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037242.5,515367.5,9.610426,0.50263876,2.1742473,1.4398174,189.01059,0.7927138,0.03673238,0.4228271,178.0,1,12,84.06236,124.236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037542.5,515017.5,7.834316,0.27670413,-11.523383,0.56708544,563.2051,-0.47039607,0.8175983,0.37695312,181.0,1,12,229.71152,125.443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037682.5,514567.5,11.279456,0.35629088,1.7861495,0.5065283,990.202,0.637611,-1.0343862,0.37244895,182.0,1,11,346.59216,126.402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038212.5,515482.5,8.154011,0.1635914,-11.843079,0.41192046,134.62912,-0.5758052,0.38815355,0.21085438,180.0,1,11,185.98769,126.644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039217.5,514737.5,7.6043396,0.48195234,0.6250026,2.1402233,455.0,0.09748464,-0.6584968,0.1620422,174.0,1,12,142.50172,130.709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038677.5,515667.5,11.549728,0.44472277,3.5093887,1.0353649,44.72136,0.7026271,-0.80933577,0.29492298,181.0,1,11,43.54093,127.646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038697.5,515712.5,5.0562387,2.5257072,-8.74531,9.047636,93.94147,-6.8132486,4.2747335,0.16486487,150.0,1,12,138.16914,127.545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039527.5,515457.5,6.920181,0.37188482,-10.609248,1.4144195,158.11388,-0.24309921,0.12079239,0.247626,176.0,1,12,133.19452,131.504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037392.5,515122.5,4.1312037,7.920537,-7.820291,21.879822,473.20712,-17.17351,0.67051435,0.03026842,143.0,1,12,66.310486,125.178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5040167.5,515057.5,11.496107,0.4254167,0.77626896,0.27676874,100.0,0.7278715,-0.5561251,0.24831611,180.0,1,12,155.55605,133.638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037482.5,515652.5,7.9389563,0.3661465,0.29038632,1.5319183,111.8034,0.44398773,-0.23194611,0.12558652,184.0,1,12,277.73688,125.231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039452.5,515282.5,6.711312,0.4512253,-10.40038,1.7427818,18.027756,-0.69309825,0.030961804,0.016506162,175.0,1,11,113.0239,131.218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039352.5,514902.5,6.9977937,0.5716835,-10.686862,1.3088323,308.05844,-1.5694282,-0.045319337,0.27735028,178.0,1,12,191.3587,131.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5036937.5,515052.5,7.4797583,0.200607,-11.168826,0.8083811,241.35037,-0.34571323,0.3022665,0.15748979,182.0,1,12,357.76575,124.436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037287.5,514532.5,9.069015,0.35844117,1.1062253,1.1547265,865.0144,0.7761825,-0.25982827,0.13575912,181.0,1,11,236.32797,124.635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5040002.5,515657.5,10.478684,0.62865597,3.7219007,1.9735684,392.23718,1.1140215,-0.36205265,0.37994725,179.0,1,12,207.19818,132.624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038927.5,515052.5,10.831617,0.37267318,1.2117505,0.48127115,216.39085,1.0028335,-0.08115087,0.45672292,180.0,1,12,180.0104,129.481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039242.5,515017.5,7.5721164,0.33039716,-0.44136587,1.4739021,175.07141,0.14050354,-0.25549254,0.3958516,185.0,1,11,285.439,131.052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037887.5,515317.5,10.205445,0.3695956,2.2723742,1.1118821,290.68884,0.319884,-1.1960768,0.16598424,184.0,1,11,293.8596,125.789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5045207.5,512902.5,9.760316,0.45732775,1.3777317,0.9090079,42.720016,0.8004175,-1.3556495,0.26159844,178.0,1,21,102.366844,157.366,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038997.5,514827.5,8.336013,0.16077043,-12.025081,0.34337857,390.51245,0.14936662,0.2774794,0.288,180.0,1,11,72.02636,129.891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039717.5,515687.5,6.854457,0.69598275,-10.543525,1.51046,345.57922,-0.7808281,0.29516062,0.26351604,182.0,1,11,27.68164,132.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037972.5,515437.5,7.3603654,0.34577313,-11.049434,0.91087776,219.31714,-0.6139755,0.9139786,0.19175515,178.0,1,14,116.72613,125.824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039657.5,515207.5,6.906597,0.9607161,1.3227447,4.2941055,118.5327,0.8736538,-0.25030857,0.506797,186.0,1,14,20.462288,132.147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038262.5,515062.5,6.0942006,2.1748292,-9.783269,3.227939,550.0,-1.6118557,0.26418182,0.13208704,177.0,1,11,208.31546,127.261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038807.5,515552.5,7.6990833,0.25045428,-11.388151,0.64919424,22.36068,-0.4727823,0.69121915,0.16951525,182.0,1,11,276.8446,128.192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037562.5,514962.5,4.7805266,3.5223403,-8.4696,11.848229,611.2487,-10.101677,0.10227226,0.30416372,153.0,1,11,84.29633,125.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038302.5,515412.5,8.559955,0.21680032,-1.4292045,0.548957,201.55643,0.24129046,-0.32667217,0.15935893,181.0,1,11,29.373657,126.924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037367.5,514517.5,6.752725,0.4602226,-10.441793,1.6721224,927.6987,-0.87433076,0.84966826,0.10798126,186.0,1,11,309.57916,125.148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039287.5,515917.5,11.036542,0.06987344,-14.72561,0.023065004,524.4521,-0.06214484,-0.030223452,0.13445903,181.0,1,11,29.77182,129.443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037012.5,515007.5,9.751126,1.2370261,4.7899313,4.826159,325.0,-1.9079963,-0.5119697,0.0470099,165.0,1,12,134.47282,123.428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5036952.5,514622.5,7.1306987,0.3068269,-10.819767,1.1459922,581.05505,-0.14318666,0.4088153,0.24999997,184.0,1,11,298.67935,123.585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037042.5,514627.5,6.275534,1.7170664,-9.964602,2.6934745,634.05444,3.793446,0.9174086,0.13672449,175.0,1,12,86.863365,122.298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038397.5,515412.5,8.13866,0.23991796,-11.827728,0.41829222,224.72205,-0.29684827,0.49914172,0.16676772,182.0,1,11,276.69128,127.486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037017.5,514702.5,11.72015,0.13001342,1.485908,0.34928685,560.02234,0.34583327,-0.010184804,0.11811999,182.0,1,11,318.9834,123.612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5048047.5,512137.5,6.777899,1.4347788,1.4514427,4.881209,29.154758,3.0931878,-0.26679748,0.37662336,172.0,1,21,77.816086,172.489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5041237.5,514952.5,13.789516,0.39538193,5.8761563,1.0965729,60.0,0.8453313,-0.15064037,0.26463577,179.0,1,12,78.397156,137.769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038342.5,515662.5,6.461656,0.57217574,-10.150724,2.2365594,20.615528,-0.67395216,0.24206346,0.5404211,174.0,1,14,125.04428,128.386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5047317.5,512522.5,8.959033,0.55790436,1.2162061,1.2889284,70.0,0.38973162,1.3536599,0.53438854,177.0,1,11,152.17848,169.508,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039732.5,515432.5,7.1162286,0.74552184,1.1131134,3.4842498,96.56604,0.34348065,0.4715324,0.4296206,186.0,1,11,10.598312,132.345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039542.5,515047.5,9.708736,0.13184339,-13.397804,0.08701852,230.4886,-0.036010742,0.64001465,0.15194643,180.0,1,11,200.21918,131.655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038827.5,515207.5,7.5771556,0.17612642,-11.266224,0.7333683,224.72205,0.23063357,0.26670536,0.49901086,182.0,1,14,264.8501,129.093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038757.5,515527.5,7.772953,0.3043702,-11.462021,0.60297066,25.0,0.021058023,0.42504972,0.13025211,182.0,1,11,303.76147,128.116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038117.5,515127.5,7.784904,0.26130545,-11.473972,0.59580785,499.1242,-0.267426,-0.10742236,0.40301153,180.0,1,11,215.41112,127.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037707.5,515057.5,8.071621,0.27350023,-11.760689,0.4472943,500.0,0.01676726,-0.22719026,0.077509515,182.0,1,12,285.427,125.579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038877.5,515322.5,6.5486727,0.655787,-10.2377405,2.050335,143.9618,-1.2286788,1.2152299,0.3457031,183.0,1,14,17.855759,128.741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038807.5,515357.5,6.705072,0.9251869,0.425678,3.5040886,154.02922,-1.108458,1.0155044,0.19496855,170.0,1,12,115.04747,128.228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037297.5,515042.5,7.5448537,0.23677954,-11.233922,0.75744134,475.6574,0.4361754,0.112170264,0.17314269,183.0,1,11,342.38483,124.794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5040037.5,515142.5,8.400262,0.34527224,-12.08933,0.3220112,82.46211,-0.60579276,0.34611157,0.45073375,181.0,1,12,226.07802,134.411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5036872.5,514752.5,9.752253,0.5603212,-0.82976913,0.3332487,429.56375,1.7763393,0.052340213,0.21299186,180.0,1,11,192.66902,123.595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037002.5,514672.5,19.458176,0.5056276,8.3359785,0.22029884,573.8467,1.4317333,0.14776717,0.10646248,180.0,1,11,77.2295,123.342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037517.5,514467.5,6.981331,0.5623053,-10.670399,1.3305496,1061.4259,-1.2712507,0.5327653,0.16396198,180.0,1,11,215.53769,126.274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037712.5,515587.5,8.883688,0.16528925,-12.572756,0.19857483,25.495098,0.1830009,-0.50095904,0.5084439,180.0,1,14,133.83159,125.369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5048227.5,512282.5,5.966853,0.8911476,-9.655922,3.6652062,25.495098,-1.2734077,0.44253471,0.6441228,192.0,1,21,309.04346,175.603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037402.5,514902.5,8.198896,1.6185267,2.7384799,3.9322803,650.4806,-0.79178333,-2.7157335,0.28578866,190.0,1,12,348.46146,123.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038247.5,515172.5,7.2796235,0.45806843,-10.968692,0.98745954,440.0,-0.9538927,-0.26596543,0.26200506,183.0,1,11,282.90622,127.145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038292.5,514937.5,10.290162,0.5494064,3.4998431,1.9453387,675.1666,0.9153199,-0.36870715,0.2574986,177.0,1,12,80.5089,127.476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039367.5,515487.5,15.021629,0.21485423,5.45005,0.4785267,239.63515,0.45422202,-0.54974526,0.19094342,179.0,1,11,112.334015,130.259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039417.5,515307.5,10.903068,0.47332457,2.2339978,0.76435137,53.851646,1.596281,-0.28763005,0.3086724,179.0,1,11,170.28773,130.641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038262.5,515367.5,6.6251373,0.6423589,-10.314205,1.8995163,245.0,-0.8422133,2.033794,0.14398941,175.0,1,11,135.55083,127.127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039552.5,515547.5,7.806971,0.28058678,-0.67622083,1.1654894,232.43279,0.32859302,-0.0753987,0.17164871,181.0,1,11,234.20105,131.183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039492.5,514887.5,6.4932356,0.51961386,-10.182303,2.1671011,363.66193,-0.40681574,0.35710028,0.18427517,179.0,1,12,208.83356,131.827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039617.5,515687.5,8.083459,0.73913574,1.3498467,2.2091033,348.60437,2.3207047,-1.0072372,0.22479464,185.0,1,11,267.919,130.869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037597.5,514542.5,8.49335,0.20862955,-12.182419,0.29338893,1020.41656,-0.65694,0.2990842,0.30773225,180.0,1,14,77.593414,126.288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038637.5,515227.5,6.7044535,3.8168344,3.134311,10.415631,340.4776,3.113171,-12.090838,0.1516646,157.0,1,12,84.51345,127.121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038367.5,515177.5,7.48815,0.3948881,-11.177218,0.80162644,444.2128,-1.1842612,0.2516824,0.29732803,180.0,1,11,213.63028,127.354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039297.5,515347.5,6.602612,0.86795276,0.5281379,3.8810556,129.80756,1.4057357,-0.3503678,0.13190009,184.0,1,11,24.818527,130.663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5036932.5,514957.5,5.9928856,4.491251,3.8458657,20.529295,311.44824,1.1106565,2.110626,0.4033735,111.0,1,14,157.30573,122.034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039757.5,515467.5,9.587486,1.3094691,4.846394,5.387047,137.56818,-0.009592037,-1.5255222,0.37114096,182.0,1,11,36.96131,131.623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037917.5,515042.5,7.3365893,1.1369736,2.0967155,4.6541023,553.6244,1.7582164,-0.7577138,0.210823,187.0,1,11,14.403244,125.521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039792.5,515532.5,6.869757,0.96854895,-10.5588255,1.4875358,210.29741,-4.3364444,-0.37636122,0.1693625,176.0,1,11,157.41147,132.201,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038797.5,515922.5,5.350594,2.0066822,-9.039663,6.7655663,326.49655,-3.9305902,0.23347223,0.46449864,188.0,1,11,21.23841,134.449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039772.5,515737.5,6.8142323,0.38910493,-10.503301,1.5724256,402.05722,-0.6445873,0.27539563,0.26743802,176.0,1,11,109.030174,131.726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037217.5,514967.5,6.5490193,1.4791157,1.6803218,6.128025,484.14874,-2.2401903,0.4038527,0.14215381,161.0,1,11,149.6496,124.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038312.5,515462.5,7.454808,0.23753417,-11.143876,0.8288014,154.02922,0.3685359,0.6165218,0.12751678,178.0,1,11,157.86641,127.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5038792.5,515382.5,5.952664,1.6723542,-9.641732,3.7174366,134.62912,-0.39284235,0.2511701,0.1115403,169.0,1,12,145.31345,127.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037142.5,514522.5,9.74724,0.3105531,1.3908073,0.92096967,778.9737,0.7225521,-0.20145908,0.13049693,179.0,1,11,196.35179,123.987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037377.5,515482.5,8.240788,0.45728287,0.6816949,1.5104046,187.41666,1.1448283,-0.6192402,0.37176546,176.0,1,11,122.454025,124.686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5039677.5,515817.5,7.2686114,0.41773623,-10.957679,0.99839175,475.0,1.1820631,0.38598153,0.1896049,181.0,1,11,39.991844,130.786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
5037212.5,515177.5,14.520547,4.605281,8.769583,3.228089,318.0016,2.6614015,4.81344,0.08824312,179.0,1,11,216.81844,122.954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
